"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2369","testBalancesLoading[XX network]","","Fri May 09 00:37:30 GMT 2025","passed","Fri May 09 00:37:33 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[XX network]"
"","1257","testBalancesLoading[Pendulum]","","Fri May 09 00:37:34 GMT 2025","passed","Fri May 09 00:37:35 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Pendulum]"
"","1435","testFeeLoading[Westend]","","Fri May 09 00:32:34 GMT 2025","passed","Fri May 09 00:32:35 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westend]"
"","1084","testFeeLoading[Moonbase Relay Testnet]","","Fri May 09 00:37:16 GMT 2025","passed","Fri May 09 00:37:17 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonbase Relay Testnet]"
"","1101","testFeeLoading[Energy Web X]","","Fri May 09 00:38:14 GMT 2025","passed","Fri May 09 00:38:15 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Energy Web X]"
"","899","testBalancesLoading[CC Enterprise]","","Fri May 09 00:38:49 GMT 2025","passed","Fri May 09 00:38:50 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[CC Enterprise]"
"","2250","testBalancesLoading[Acurast Canary]","","Fri May 09 00:38:23 GMT 2025","passed","Fri May 09 00:38:25 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Acurast Canary]"
"","1103","testFeeLoading[Westmint]","","Fri May 09 00:36:16 GMT 2025","passed","Fri May 09 00:36:17 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westmint]"
"","1792","testFeeLoading[Polkadot]","","Fri May 09 00:32:26 GMT 2025","passed","Fri May 09 00:32:28 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot]"
"","34215","testBalancesLoading[Shiden]","","Fri May 09 00:31:50 GMT 2025","passed","Fri May 09 00:32:24 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Shiden]"
"","261","testFeeLoading[Kusama Bridge Hub]","","Fri May 09 00:37:53 GMT 2025","passed","Fri May 09 00:37:54 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama Bridge Hub]"
"","86093","testBalancesLoading[Parallel]","","Fri May 09 00:33:15 GMT 2025","broken","Fri May 09 00:34:41 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Parallel]"
"","1146","testFeeLoading[Acurast Canary]","","Fri May 09 00:38:25 GMT 2025","passed","Fri May 09 00:38:26 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Acurast Canary]"
"","551","testFeeLoading[Aleph Zero]","","Fri May 09 00:36:44 GMT 2025","passed","Fri May 09 00:36:44 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Aleph Zero]"
"","2378","testBalancesLoading[Statemine]","","Fri May 09 00:32:35 GMT 2025","passed","Fri May 09 00:32:38 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Statemine]"
"","1180","testFeeLoading[Phala]","","Fri May 09 00:36:39 GMT 2025","passed","Fri May 09 00:36:40 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Phala]"
"","5268","testBalancesLoading[QUARTZ]","","Fri May 09 00:33:08 GMT 2025","passed","Fri May 09 00:33:13 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[QUARTZ]"
"","1157","testFeeLoading[Polkadot People]","","Fri May 09 00:38:48 GMT 2025","passed","Fri May 09 00:38:49 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot People]"
"","1035","testFeeLoading[Avail]","","Fri May 09 00:38:41 GMT 2025","passed","Fri May 09 00:38:42 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Avail]"
"","1829","testBalancesLoading[Aventus]","","Fri May 09 00:37:36 GMT 2025","passed","Fri May 09 00:37:38 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Aventus]"
