"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2539","testBalancesLoading[Litentry]","","Fri Nov 29 08:27:44 GMT 2024","passed","Fri Nov 29 08:27:46 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Litentry]"
"","358","testFeeLoading[Polkadot Collectives]","","Fri Nov 29 08:31:26 GMT 2024","passed","Fri Nov 29 08:31:26 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot Collectives]"
"","285","testFeeLoading[Polkadot Bridge Hub]","","Fri Nov 29 08:31:35 GMT 2024","passed","Fri Nov 29 08:31:35 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot Bridge Hub]"
"","1819","testBalancesLoading[Parallel]","","Fri Nov 29 08:26:55 GMT 2024","passed","Fri Nov 29 08:26:57 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Parallel]"
"","589","testFeeLoading[Polymesh Mainnet]","","Fri Nov 29 08:30:59 GMT 2024","passed","Fri Nov 29 08:30:59 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polymesh Mainnet]"
"","376","testFeeLoading[Moonbase Alpha]","","Fri Nov 29 08:27:13 GMT 2024","passed","Fri Nov 29 08:27:14 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonbase Alpha]"
"","3400","testFeeLoading[Shiden]","","Fri Nov 29 08:24:32 GMT 2024","passed","Fri Nov 29 08:24:35 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Shiden]"
"","1836","testBalancesLoading[Cere]","","Fri Nov 29 08:32:07 GMT 2024","passed","Fri Nov 29 08:32:09 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Cere]"
"","403","testFeeLoading[Kreivo]","","Fri Nov 29 08:32:03 GMT 2024","passed","Fri Nov 29 08:32:03 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kreivo]"
"","338","testFeeLoading[Hashed Network]","","Fri Nov 29 08:31:13 GMT 2024","passed","Fri Nov 29 08:31:14 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Hashed Network]"
"","313","testFeeLoading[Aleph Zero Testnet]","","Fri Nov 29 08:27:53 GMT 2024","passed","Fri Nov 29 08:27:53 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Aleph Zero Testnet]"
"","1801","testFeeLoading[DeepBrain]","","Fri Nov 29 08:32:30 GMT 2024","passed","Fri Nov 29 08:32:32 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[DeepBrain]"
"","970","testBalancesLoading[Hashed Network]","","Fri Nov 29 08:31:12 GMT 2024","passed","Fri Nov 29 08:31:13 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Hashed Network]"
