"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1591","testFeeLoading[Astar]","","Tue Apr 08 01:20:32 GMT 2025","passed","Tue Apr 08 01:20:33 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Astar]"
"","1217","testFeeLoading[Turing]","","Tue Apr 08 01:21:28 GMT 2025","passed","Tue Apr 08 01:21:29 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Turing]"
"","2564","testBalancesLoading[Statemint]","","Tue Apr 08 01:22:24 GMT 2025","passed","Tue Apr 08 01:22:26 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Statemint]"
"","1356","testFeeLoading[Kusama People]","","Tue Apr 08 01:23:59 GMT 2025","passed","Tue Apr 08 01:24:00 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama People]"
"","1506","testFeeLoading[Kusama]","","Tue Apr 08 01:20:04 GMT 2025","passed","Tue Apr 08 01:20:05 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama]"
"","46975","testBalancesLoading[Shiden]","","Tue Apr 08 01:19:07 GMT 2025","passed","Tue Apr 08 01:19:54 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Shiden]"
"","2860","testBalancesLoading[Bifrost]","","Tue Apr 08 01:20:19 GMT 2025","passed","Tue Apr 08 01:20:22 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bifrost]"
"","2639","testBalancesLoading[Phala]","","Tue Apr 08 01:21:21 GMT 2025","passed","Tue Apr 08 01:21:24 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Phala]"
"","571","testFeeLoading[Bittensor]","","Tue Apr 08 01:24:05 GMT 2025","passed","Tue Apr 08 01:24:06 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bittensor]"
"","3130","testBalancesLoading[Litentry]","","Tue Apr 08 01:21:50 GMT 2025","passed","Tue Apr 08 01:21:53 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Litentry]"
