"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1011","testFeeLoading[Parallel]","","Sun Dec 29 16:26:46 GMT 2024","passed","Sun Dec 29 16:26:47 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Parallel]"
"","2609","testBalancesLoading[JAMTON]","","Sun Dec 29 16:29:44 GMT 2024","passed","Sun Dec 29 16:29:47 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[JAMTON]"
"","1607","testBalancesLoading[Kusama People]","","Sun Dec 29 16:29:18 GMT 2024","passed","Sun Dec 29 16:29:19 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kusama People]"
"","1206","testFeeLoading[HydraDX]","","Sun Dec 29 16:27:12 GMT 2024","passed","Sun Dec 29 16:27:14 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[HydraDX]"
"","981","testFeeLoading[Karura]","","Sun Dec 29 16:25:08 GMT 2024","passed","Sun Dec 29 16:25:09 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Karura]"
"","876","testFeeLoading[Joystream]","","Sun Dec 29 16:28:52 GMT 2024","passed","Sun Dec 29 16:28:53 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Joystream]"
"","919","testFeeLoading[Avail]","","Sun Dec 29 16:29:27 GMT 2024","passed","Sun Dec 29 16:29:28 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Avail]"
"","1818","testFeeLoading[Litentry]","","Sun Dec 29 16:27:39 GMT 2024","passed","Sun Dec 29 16:27:41 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Litentry]"
"","981","testFeeLoading[Westmint]","","Sun Dec 29 16:27:00 GMT 2024","passed","Sun Dec 29 16:27:01 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westmint]"
"","904","testFeeLoading[Basilisk]","","Sun Dec 29 16:26:39 GMT 2024","passed","Sun Dec 29 16:26:40 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Basilisk]"
