"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3171","testBalancesLoading[Enjin Relay]","","Thu Nov 07 00:31:42 GMT 2024","passed","Thu Nov 07 00:31:45 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Enjin Relay]"
"","134","testBalancesLoading[Aleph Zero]","","Thu Nov 07 00:28:54 GMT 2024","passed","Thu Nov 07 00:28:55 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Aleph Zero]"
"","843","testFeeLoading[Energy Web X]","","Thu Nov 07 00:31:34 GMT 2024","passed","Thu Nov 07 00:31:35 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Energy Web X]"
"","2508","testBalancesLoading[Clover]","","Thu Nov 07 00:28:06 GMT 2024","passed","Thu Nov 07 00:28:09 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Clover]"
"","314","testFeeLoading[Frequency]","","Thu Nov 07 00:31:14 GMT 2024","broken","Thu Nov 07 00:31:14 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Frequency]"
"","1980","testBalancesLoading[Polimec]","","Thu Nov 07 00:31:30 GMT 2024","passed","Thu Nov 07 00:31:32 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polimec]"
"","1283","testFeeLoading[Clover]","","Thu Nov 07 00:28:09 GMT 2024","passed","Thu Nov 07 00:28:10 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Clover]"
"","881","testFeeLoading[Moonbase Relay Testnet]","","Thu Nov 07 00:30:36 GMT 2024","passed","Thu Nov 07 00:30:37 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonbase Relay Testnet]"
"","1027","testBalancesLoading[QUARTZ]","","Thu Nov 07 00:28:13 GMT 2024","passed","Thu Nov 07 00:28:14 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[QUARTZ]"
"","1952","testBalancesLoading[Joystream]","","Thu Nov 07 00:31:25 GMT 2024","passed","Thu Nov 07 00:31:27 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Joystream]"
