"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","250","testBalancesLoading[Kusama]","","Sat Apr 12 08:24:13 GMT 2025","passed","Sat Apr 12 08:24:13 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kusama]"
"","83279","testBalancesLoading[Humanode]","","Sat Apr 12 08:30:36 GMT 2025","broken","Sat Apr 12 08:31:59 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Humanode]"
"","1162","testFeeLoading[Westend]","","Sat Apr 12 08:24:17 GMT 2025","passed","Sat Apr 12 08:24:19 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westend]"
"","1438","testFeeLoading[Kusama]","","Sat Apr 12 08:24:13 GMT 2025","passed","Sat Apr 12 08:24:15 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama]"
"","1105","testFeeLoading[OriginTrail Parachain]","","Sat Apr 12 08:26:05 GMT 2025","passed","Sat Apr 12 08:26:06 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[OriginTrail Parachain]"
"","552","testFeeLoading[Bifrost Polkadot]","","Sat Apr 12 08:25:56 GMT 2025","passed","Sat Apr 12 08:25:57 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bifrost Polkadot]"
"","2207","testBalancesLoading[JAMTON]","","Sat Apr 12 08:33:26 GMT 2025","passed","Sat Apr 12 08:33:28 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[JAMTON]"
"","1151","testFeeLoading[Polkadot People]","","Sat Apr 12 08:30:31 GMT 2025","passed","Sat Apr 12 08:30:32 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot People]"
"","507","testFeeLoading[Frequency]","","Sat Apr 12 08:26:50 GMT 2025","passed","Sat Apr 12 08:26:50 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Frequency]"
"","1571","testFeeLoading[Centrifuge Parachain]","","Sat Apr 12 08:24:59 GMT 2025","passed","Sat Apr 12 08:25:00 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Centrifuge Parachain]"
"","82832","testFeeLoading[Humanode]","","Sat Apr 12 08:31:59 GMT 2025","broken","Sat Apr 12 08:33:22 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Humanode]"
"","1098","testFeeLoading[Cere]","","Sat Apr 12 08:30:21 GMT 2025","passed","Sat Apr 12 08:30:22 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Cere]"
"","456","testFeeLoading[Enjin Matrixchain]","","Sat Apr 12 08:27:03 GMT 2025","passed","Sat Apr 12 08:27:03 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Enjin Matrixchain]"
"","1026","testFeeLoading[Aleph Zero Testnet]","","Sat Apr 12 08:26:08 GMT 2025","passed","Sat Apr 12 08:26:09 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Aleph Zero Testnet]"
"","3019","testBalancesLoading[Bifrost Polkadot]","","Sat Apr 12 08:25:53 GMT 2025","passed","Sat Apr 12 08:25:56 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bifrost Polkadot]"
"","1830","testBalancesLoading[Moonbase Alpha]","","Sat Apr 12 08:25:09 GMT 2025","passed","Sat Apr 12 08:25:11 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonbase Alpha]"
"","515","testFeeLoading[krest]","","Sat Apr 12 08:26:59 GMT 2025","passed","Sat Apr 12 08:26:59 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[krest]"
"","1078","testFeeLoading[Kusama People]","","Sat Apr 12 08:30:18 GMT 2025","passed","Sat Apr 12 08:30:19 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama People]"
"","1519","testBalancesLoading[Acala]","","Sat Apr 12 08:24:35 GMT 2025","passed","Sat Apr 12 08:24:36 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Acala]"
"","1896","testFeeLoading[Shiden]","","Sat Apr 12 08:24:10 GMT 2025","passed","Sat Apr 12 08:24:11 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Shiden]"
"","550","testFeeLoading[Altair]","","Sat Apr 12 08:25:53 GMT 2025","passed","Sat Apr 12 08:25:53 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Altair]"
"","2720","testBalancesLoading[Bifrost]","","Sat Apr 12 08:24:27 GMT 2025","passed","Sat Apr 12 08:24:30 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bifrost]"
"","1874","testFeeLoading[Astar]","","Sat Apr 12 08:24:40 GMT 2025","passed","Sat Apr 12 08:24:42 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Astar]"
"","1222","testBalancesLoading[QUARTZ]","","Sat Apr 12 08:24:49 GMT 2025","passed","Sat Apr 12 08:24:50 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[QUARTZ]"
"","312","testFeeLoading[Polkadot Collectives]","","Sat Apr 12 08:26:55 GMT 2025","passed","Sat Apr 12 08:26:55 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot Collectives]"
"","609","testBalancesLoading[Polkadot Coretime]","","Sat Apr 12 08:33:36 GMT 2025","passed","Sat Apr 12 08:33:36 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot Coretime]"
"","1718","testBalancesLoading[Picasso]","","Sat Apr 12 08:33:40 GMT 2025","broken","Sat Apr 12 08:33:41 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Picasso]"
"","2122","testBalancesLoading[Tangle]","","Sat Apr 12 08:33:32 GMT 2025","passed","Sat Apr 12 08:33:35 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Tangle]"
"","502","testFeeLoading[KILT Spiritnet]","","Sat Apr 12 08:24:34 GMT 2025","passed","Sat Apr 12 08:24:35 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[KILT Spiritnet]"
"","721","testFeeLoading[Avail]","","Sat Apr 12 08:30:25 GMT 2025","passed","Sat Apr 12 08:30:26 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Avail]"
"","467","testFeeLoading[Xode]","","Sat Apr 12 08:33:25 GMT 2025","broken","Sat Apr 12 08:33:26 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Xode]"
"","605","testFeeLoading[QUARTZ]","","Sat Apr 12 08:24:50 GMT 2025","passed","Sat Apr 12 08:24:50 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[QUARTZ]"
"","124","testFeeLoading[CC Enterprise]","","Sat Apr 12 08:30:33 GMT 2025","passed","Sat Apr 12 08:30:33 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[CC Enterprise]"
"","924","testBalancesLoading[Kabocha]","","Sat Apr 12 08:26:12 GMT 2025","passed","Sat Apr 12 08:26:13 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kabocha]"
"","258","testFeeLoading[Polkadot Bridge Hub]","","Sat Apr 12 08:27:04 GMT 2025","passed","Sat Apr 12 08:27:04 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot Bridge Hub]"
"","1179","testFeeLoading[Westmint]","","Sat Apr 12 08:25:08 GMT 2025","passed","Sat Apr 12 08:25:09 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westmint]"
"","1164","testFeeLoading[Continuum]","","Sat Apr 12 08:30:03 GMT 2025","passed","Sat Apr 12 08:30:04 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Continuum]"
"","1123","testFeeLoading[Bifrost]","","Sat Apr 12 08:24:30 GMT 2025","passed","Sat Apr 12 08:24:31 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bifrost]"
"","1358","testFeeLoading[Polkadot]","","Sat Apr 12 08:24:12 GMT 2025","passed","Sat Apr 12 08:24:13 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot]"
"","1576","testBalancesLoading[Creditcoin]","","Sat Apr 12 08:30:33 GMT 2025","passed","Sat Apr 12 08:30:35 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Creditcoin]"
"","4321","testBalancesLoading[XX network]","","Sat Apr 12 08:26:30 GMT 2025","passed","Sat Apr 12 08:26:34 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[XX network]"
"","1905","testBalancesLoading[Polimec]","","Sat Apr 12 08:27:08 GMT 2025","passed","Sat Apr 12 08:27:10 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polimec]"
"","569","testFeeLoading[Bittensor]","","Sat Apr 12 08:30:23 GMT 2025","passed","Sat Apr 12 08:30:24 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bittensor]"
