"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2201","testBalancesLoading[OriginTrail Parachain]","","Mon Sep 15 16:36:21 UTC 2025","passed","Mon Sep 15 16:36:23 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[OriginTrail Parachain]"
"","2276","testBalancesLoading[Zeitgeist]","","Mon Sep 15 16:38:51 UTC 2025","passed","Mon Sep 15 16:38:53 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Zeitgeist]"
"","446","testFeeLoading[Polymesh Mainnet]","","Mon Sep 15 16:36:44 UTC 2025","passed","Mon Sep 15 16:36:44 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polymesh Mainnet]"
"","784","testFeeLoading[KILT Spiritnet]","","Mon Sep 15 16:32:01 UTC 2025","passed","Mon Sep 15 16:32:02 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[KILT Spiritnet]"
"","1549","testBalancesLoading[Pendulum]","","Mon Sep 15 16:36:52 UTC 2025","passed","Mon Sep 15 16:36:54 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Pendulum]"
"","1732","testBalancesLoading[Hyperbridge Nexus]","","Mon Sep 15 16:37:56 UTC 2025","passed","Mon Sep 15 16:37:57 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Hyperbridge Nexus]"
"","1165","testBalancesLoading[GIANT]","","Mon Sep 15 16:37:12 UTC 2025","passed","Mon Sep 15 16:37:13 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[GIANT]"
"","3563","testBalancesLoading[JAMTON]","","Mon Sep 15 16:38:30 UTC 2025","passed","Mon Sep 15 16:38:33 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[JAMTON]"
"","3107","testBalancesLoading[Ajuna]","","Mon Sep 15 16:37:03 UTC 2025","passed","Mon Sep 15 16:37:06 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Ajuna]"
"","434","testFeeLoading[Amplitude]","","Mon Sep 15 16:36:38 UTC 2025","passed","Mon Sep 15 16:36:39 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Amplitude]"
"","1106","testFeeLoading[DENTNet]","","Mon Sep 15 16:38:15 UTC 2025","passed","Mon Sep 15 16:38:16 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[DENTNet]"
"","555","testFeeLoading[Zeitgeist]","","Mon Sep 15 16:38:53 UTC 2025","passed","Mon Sep 15 16:38:53 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Zeitgeist]"
"","1202","testFeeLoading[3DPass]","","Mon Sep 15 16:37:02 UTC 2025","passed","Mon Sep 15 16:37:03 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[3DPass]"
