"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2382","testBalancesLoading[Robonomics]","","Wed Aug 27 08:29:16 UTC 2025","passed","Wed Aug 27 08:29:18 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Robonomics]"
"","1510","testFeeLoading[Polimec]","","Wed Aug 27 08:31:34 UTC 2025","passed","Wed Aug 27 08:31:36 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polimec]"
"","1816","testBalancesLoading[Polymesh Mainnet]","","Wed Aug 27 08:30:42 UTC 2025","passed","Wed Aug 27 08:30:44 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polymesh Mainnet]"
"","270","testBalancesLoading[Polkadot]","","Wed Aug 27 08:28:29 UTC 2025","passed","Wed Aug 27 08:28:29 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot]"
"","922","testBalancesLoading[Crust Polkadot Parachain]","","Wed Aug 27 08:30:57 UTC 2025","passed","Wed Aug 27 08:30:58 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Crust Polkadot Parachain]"
"","3811","testBalancesLoading[Bifrost Polkadot]","","Wed Aug 27 08:30:08 UTC 2025","passed","Wed Aug 27 08:30:12 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bifrost Polkadot]"
"","2852","testBalancesLoading[Energy Web X]","","Wed Aug 27 08:31:36 UTC 2025","passed","Wed Aug 27 08:31:38 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Energy Web X]"
"","1186","testFeeLoading[Kusama]","","Wed Aug 27 08:28:31 UTC 2025","passed","Wed Aug 27 08:28:32 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama]"
"","1029","testFeeLoading[Bifrost]","","Wed Aug 27 08:28:51 UTC 2025","passed","Wed Aug 27 08:28:52 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bifrost]"
"","185","testBalancesLoading[UNIQUE]","","Wed Aug 27 08:30:21 UTC 2025","passed","Wed Aug 27 08:30:21 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[UNIQUE]"
"","2335","testBalancesLoading[OriginTrail Parachain]","","Wed Aug 27 08:30:22 UTC 2025","passed","Wed Aug 27 08:30:25 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[OriginTrail Parachain]"
"","2993","testBalancesLoading[Moonbeam]","","Wed Aug 27 08:28:43 UTC 2025","passed","Wed Aug 27 08:28:46 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonbeam]"
"","1240","testFeeLoading[krest]","","Wed Aug 27 08:31:17 UTC 2025","passed","Wed Aug 27 08:31:19 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[krest]"
"","2478","testBalancesLoading[Crust Shadow]","","Wed Aug 27 08:29:35 UTC 2025","passed","Wed Aug 27 08:29:37 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Crust Shadow]"
"","1034","testFeeLoading[Cere]","","Wed Aug 27 08:32:04 UTC 2025","passed","Wed Aug 27 08:32:05 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Cere]"
"","995","testFeeLoading[Moonbase Relay Testnet]","","Wed Aug 27 08:30:32 UTC 2025","passed","Wed Aug 27 08:30:33 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonbase Relay Testnet]"
"","973","testFeeLoading[Basilisk]","","Wed Aug 27 08:29:11 UTC 2025","passed","Wed Aug 27 08:29:12 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Basilisk]"
