"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1133","testFeeLoading[Moonbase Relay Testnet]","","Fri May 02 08:45:15 GMT 2025","passed","Fri May 02 08:45:16 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonbase Relay Testnet]"
"","1400","testBalancesLoading[Pendulum]","","Fri May 02 08:51:23 GMT 2025","passed","Fri May 02 08:51:25 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Pendulum]"
"","2692","testBalancesLoading[KILT Spiritnet]","","Fri May 02 08:43:18 GMT 2025","passed","Fri May 02 08:43:20 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[KILT Spiritnet]"
"","5081","testBalancesLoading[Moonbase Relay Testnet]","","Fri May 02 08:45:10 GMT 2025","passed","Fri May 02 08:45:15 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonbase Relay Testnet]"
"","1598","testFeeLoading[Manta]","","Fri May 02 08:51:50 GMT 2025","passed","Fri May 02 08:51:52 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Manta]"
"","743","testFeeLoading[Joystream]","","Fri May 02 08:52:03 GMT 2025","passed","Fri May 02 08:52:04 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Joystream]"
"","2756","testBalancesLoading[Polkadex Solochain]","","Fri May 02 08:44:38 GMT 2025","passed","Fri May 02 08:44:41 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadex Solochain]"
"","561","testFeeLoading[Aventus]","","Fri May 02 08:51:26 GMT 2025","passed","Fri May 02 08:51:27 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Aventus]"
"","3276","testBalancesLoading[Phala]","","Fri May 02 08:44:30 GMT 2025","passed","Fri May 02 08:44:33 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Phala]"
"","465","testFeeLoading[Aleph Zero Testnet]","","Fri May 02 08:45:10 GMT 2025","passed","Fri May 02 08:45:10 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Aleph Zero Testnet]"
"","89257","testFeeLoading[InvArch]","","Fri May 02 08:53:39 GMT 2025","broken","Fri May 02 08:55:08 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[InvArch]"
"","1906","testBalancesLoading[Polkadot People]","","Fri May 02 08:55:42 GMT 2025","passed","Fri May 02 08:55:44 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot People]"
"","726","testFeeLoading[XX network]","","Fri May 02 08:51:22 GMT 2025","passed","Fri May 02 08:51:23 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[XX network]"
"","1455","testBalancesLoading[Aventus]","","Fri May 02 08:51:25 GMT 2025","passed","Fri May 02 08:51:26 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Aventus]"
"","388","testFeeLoading[Pendulum]","","Fri May 02 08:51:25 GMT 2025","passed","Fri May 02 08:51:25 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Pendulum]"
"","534","testFeeLoading[Vara]","","Fri May 02 08:51:38 GMT 2025","passed","Fri May 02 08:51:39 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Vara]"
"","2047","testBalancesLoading[Kusama Coretime]","","Fri May 02 08:56:14 GMT 2025","passed","Fri May 02 08:56:16 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kusama Coretime]"
"","1168","testFeeLoading[JAMTON]","","Fri May 02 08:55:57 GMT 2025","passed","Fri May 02 08:55:58 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[JAMTON]"
"","87706","testBalancesLoading[Bajun]","","Fri May 02 08:48:11 GMT 2025","broken","Fri May 02 08:49:38 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bajun]"
