"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1810","testBalancesLoading[Enjin Matrixchain]","","Wed Nov 27 16:30:43 GMT 2024","passed","Wed Nov 27 16:30:44 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Enjin Matrixchain]"
"","1769","testFeeLoading[XX network]","","Wed Nov 27 16:30:04 GMT 2024","passed","Wed Nov 27 16:30:05 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[XX network]"
"","2369","testBalancesLoading[Basilisk]","","Wed Nov 27 16:25:01 GMT 2024","passed","Wed Nov 27 16:25:03 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Basilisk]"
"","2521","testBalancesLoading[Ternoa]","","Wed Nov 27 16:29:49 GMT 2024","passed","Wed Nov 27 16:29:52 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Ternoa]"
"","1111","testBalancesLoading[QUARTZ]","","Wed Nov 27 16:25:04 GMT 2024","passed","Wed Nov 27 16:25:05 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[QUARTZ]"
"","1116","testFeeLoading[Avail]","","Wed Nov 27 16:31:39 GMT 2024","passed","Wed Nov 27 16:31:40 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Avail]"
"","2658","testFeeLoading[Litentry]","","Wed Nov 27 16:26:27 GMT 2024","passed","Wed Nov 27 16:26:30 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Litentry]"
"","2291","testBalancesLoading[Centrifuge Parachain]","","Wed Nov 27 16:25:16 GMT 2024","passed","Wed Nov 27 16:25:18 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Centrifuge Parachain]"
"","1228","testFeeLoading[Basilisk]","","Wed Nov 27 16:25:03 GMT 2024","passed","Wed Nov 27 16:25:04 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Basilisk]"
"","975","testFeeLoading[Joystream]","","Wed Nov 27 16:30:50 GMT 2024","passed","Wed Nov 27 16:30:51 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Joystream]"
"","498","testFeeLoading[peaq]","","Wed Nov 27 16:32:04 GMT 2024","passed","Wed Nov 27 16:32:04 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[peaq]"
"","1456","testFeeLoading[Clover]","","Wed Nov 27 16:24:59 GMT 2024","passed","Wed Nov 27 16:25:01 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Clover]"
"","3493","testBalancesLoading[Bifrost]","","Wed Nov 27 16:24:28 GMT 2024","passed","Wed Nov 27 16:24:32 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bifrost]"
"","2468","testBalancesLoading[Integritee Parachain]","","Wed Nov 27 16:26:04 GMT 2024","passed","Wed Nov 27 16:26:06 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Integritee Parachain]"
"","2654","testBalancesLoading[InvArch]","","Wed Nov 27 16:31:00 GMT 2024","passed","Wed Nov 27 16:31:02 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[InvArch]"
"","471","testFeeLoading[Hyperbridge Nexus]","","Wed Nov 27 16:31:23 GMT 2024","passed","Wed Nov 27 16:31:23 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Hyperbridge Nexus]"
"","700","testFeeLoading[Moonriver]","","Wed Nov 27 16:24:28 GMT 2024","passed","Wed Nov 27 16:24:28 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonriver]"
"","1843","testBalancesLoading[Aventus]","","Wed Nov 27 16:30:09 GMT 2024","passed","Wed Nov 27 16:30:11 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Aventus]"
"","2648","testBalancesLoading[Xode]","","Wed Nov 27 16:32:04 GMT 2024","passed","Wed Nov 27 16:32:07 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Xode]"
"","1277","testFeeLoading[Robonomics]","","Wed Nov 27 16:25:11 GMT 2024","passed","Wed Nov 27 16:25:13 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Robonomics]"
"","2008","testBalancesLoading[Acurast Canary]","","Wed Nov 27 16:31:14 GMT 2024","passed","Wed Nov 27 16:31:16 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Acurast Canary]"
"","1248","testFeeLoading[OriginTrail Parachain]","","Wed Nov 27 16:26:34 GMT 2024","passed","Wed Nov 27 16:26:35 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[OriginTrail Parachain]"
"","2555","testBalancesLoading[Manta]","","Wed Nov 27 16:30:39 GMT 2024","passed","Wed Nov 27 16:30:41 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Manta]"
"","415","testFeeLoading[Frequency]","","Wed Nov 27 16:30:28 GMT 2024","passed","Wed Nov 27 16:30:28 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Frequency]"
"","1552","testBalancesLoading[Statemine]","","Wed Nov 27 16:24:17 GMT 2024","passed","Wed Nov 27 16:24:18 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Statemine]"
"","3186","testBalancesLoading[Moonriver]","","Wed Nov 27 16:24:24 GMT 2024","passed","Wed Nov 27 16:24:28 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonriver]"
"","87172","testFeeLoading[Kabocha]","","Wed Nov 27 16:28:10 GMT 2024","broken","Wed Nov 27 16:29:37 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kabocha]"
"","1450","testFeeLoading[Manta]","","Wed Nov 27 16:30:41 GMT 2024","passed","Wed Nov 27 16:30:43 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Manta]"
"","1645","testFeeLoading[Crust Shadow]","","Wed Nov 27 16:25:48 GMT 2024","passed","Wed Nov 27 16:25:49 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Crust Shadow]"
"","577","testFeeLoading[Jur]","","Wed Nov 27 16:31:35 GMT 2024","passed","Wed Nov 27 16:31:36 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Jur]"
"","2502","testBalancesLoading[3DPass]","","Wed Nov 27 16:30:16 GMT 2024","passed","Wed Nov 27 16:30:19 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[3DPass]"
"","1751","testBalancesLoading[Polkadot Bridge Hub]","","Wed Nov 27 16:30:45 GMT 2024","passed","Wed Nov 27 16:30:47 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot Bridge Hub]"
"","1759","testFeeLoading[Moonbase Relay Testnet]","","Wed Nov 27 16:26:40 GMT 2024","passed","Wed Nov 27 16:26:42 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonbase Relay Testnet]"
"","1547","testBalancesLoading[Moonbeam]","","Wed Nov 27 16:24:22 GMT 2024","passed","Wed Nov 27 16:24:24 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonbeam]"
"","2753","testBalancesLoading[Calamari]","","Wed Nov 27 16:24:41 GMT 2024","passed","Wed Nov 27 16:24:43 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Calamari]"
"","2035","testBalancesLoading[Polymesh Mainnet]","","Wed Nov 27 16:29:53 GMT 2024","passed","Wed Nov 27 16:29:55 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polymesh Mainnet]"
"","1327","testFeeLoading[Xode]","","Wed Nov 27 16:32:07 GMT 2024","passed","Wed Nov 27 16:32:08 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Xode]"
"","2133","testBalancesLoading[Enjin Relay]","","Wed Nov 27 16:31:08 GMT 2024","passed","Wed Nov 27 16:31:10 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Enjin Relay]"
"","2631","testBalancesLoading[Phala]","","Wed Nov 27 16:25:56 GMT 2024","passed","Wed Nov 27 16:25:59 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Phala]"
"","1613","testBalancesLoading[Moonbase Alpha]","","Wed Nov 27 16:25:36 GMT 2024","passed","Wed Nov 27 16:25:38 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonbase Alpha]"
"","1285","testBalancesLoading[GIANT]","","Wed Nov 27 16:30:30 GMT 2024","passed","Wed Nov 27 16:30:31 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[GIANT]"
"","499","testFeeLoading[Hashed Network]","","Wed Nov 27 16:30:16 GMT 2024","passed","Wed Nov 27 16:30:16 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Hashed Network]"
"","2909","testBalancesLoading[Zeitgeist]","","Wed Nov 27 16:25:20 GMT 2024","passed","Wed Nov 27 16:25:23 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Zeitgeist]"
"","500","testFeeLoading[Edgeware]","","Wed Nov 27 16:24:35 GMT 2024","passed","Wed Nov 27 16:24:35 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Edgeware]"
"","2110","testBalancesLoading[Pendulum]","","Wed Nov 27 16:30:05 GMT 2024","passed","Wed Nov 27 16:30:07 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Pendulum]"
