"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","205","testFeeLoading[UNIQUE]","","Sat Dec 07 00:31:56 GMT 2024","passed","Sat Dec 07 00:31:56 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[UNIQUE]"
"","5516","testBalancesLoading[Acurast Canary]","","Sat Dec 07 00:33:16 GMT 2024","passed","Sat Dec 07 00:33:22 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Acurast Canary]"
"","292","testFeeLoading[Hashed Network]","","Sat Dec 07 00:32:32 GMT 2024","passed","Sat Dec 07 00:32:32 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Hashed Network]"
"","2134","testBalancesLoading[DENTNet]","","Sat Dec 07 00:33:37 GMT 2024","passed","Sat Dec 07 00:33:39 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[DENTNet]"
"","1699","testBalancesLoading[Khala]","","Sat Dec 07 00:29:51 GMT 2024","passed","Sat Dec 07 00:29:53 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Khala]"
"","2756","testBalancesLoading[Bit. Country]","","Sat Dec 07 00:30:05 GMT 2024","passed","Sat Dec 07 00:30:07 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bit. Country]"
"","1296","testBalancesLoading[Pendulum]","","Sat Dec 07 00:32:24 GMT 2024","passed","Sat Dec 07 00:32:25 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Pendulum]"
"","1852","testBalancesLoading[Karura]","","Sat Dec 07 00:29:09 GMT 2024","passed","Sat Dec 07 00:29:11 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Karura]"
"","138","testFeeLoading[Altair]","","Sat Dec 07 00:31:48 GMT 2024","passed","Sat Dec 07 00:31:48 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Altair]"
"","929","testFeeLoading[Curio]","","Sat Dec 07 00:33:15 GMT 2024","passed","Sat Dec 07 00:33:16 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Curio]"
