"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","84581","testFeeLoading[Westend]","","Thu Nov 21 08:31:06 GMT 2024","broken","Thu Nov 21 08:32:30 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westend]"
"","83586","testFeeLoading[Statemine]","","Thu Nov 21 08:33:53 GMT 2024","broken","Thu Nov 21 08:35:17 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Statemine]"
"","83307","testBalancesLoading[Statemine]","","Thu Nov 21 08:32:30 GMT 2024","broken","Thu Nov 21 08:33:53 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Statemine]"
"","84419","testBalancesLoading[Kusama]","","Thu Nov 21 08:26:54 GMT 2024","broken","Thu Nov 21 08:28:18 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kusama]"
"","83493","testFeeLoading[Polkadot]","","Thu Nov 21 08:25:30 GMT 2024","broken","Thu Nov 21 08:26:54 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot]"
"","44507","testBalancesLoading[Shiden]","","Thu Nov 21 08:23:15 GMT 2024","passed","Thu Nov 21 08:24:00 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Shiden]"
"","84307","testBalancesLoading[Polkadot]","","Thu Nov 21 08:24:06 GMT 2024","broken","Thu Nov 21 08:25:30 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot]"
"","83793","testBalancesLoading[Westend]","","Thu Nov 21 08:29:42 GMT 2024","broken","Thu Nov 21 08:31:06 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Westend]"
"","5776","testFeeLoading[Shiden]","","Thu Nov 21 08:24:00 GMT 2024","passed","Thu Nov 21 08:24:06 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Shiden]"
"","83705","testFeeLoading[Kusama]","","Thu Nov 21 08:28:18 GMT 2024","broken","Thu Nov 21 08:29:42 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama]"
