"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1858","testBalancesLoading[3DPass]","","Thu May 22 08:35:36 GMT 2025","passed","Thu May 22 08:35:38 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[3DPass]"
"","1197","testBalancesLoading[Hyperbridge Nexus]","","Thu May 22 08:36:22 GMT 2025","passed","Thu May 22 08:36:23 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Hyperbridge Nexus]"
"","1738","testFeeLoading[Shiden]","","Thu May 22 08:28:04 GMT 2025","passed","Thu May 22 08:28:06 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Shiden]"
"","518","testFeeLoading[Bittensor]","","Thu May 22 08:36:31 GMT 2025","passed","Thu May 22 08:36:32 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bittensor]"
"","769","testBalancesLoading[Manta]","","Thu May 22 08:35:53 GMT 2025","passed","Thu May 22 08:35:54 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Manta]"
"","2259","testBalancesLoading[XX network]","","Thu May 22 08:35:27 GMT 2025","passed","Thu May 22 08:35:29 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[XX network]"
"","1162","testFeeLoading[Acurast Canary]","","Thu May 22 08:36:17 GMT 2025","passed","Thu May 22 08:36:19 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Acurast Canary]"
"","1085","testFeeLoading[DAO IPCI]","","Thu May 22 08:35:26 GMT 2025","passed","Thu May 22 08:35:27 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[DAO IPCI]"
"","1214","testFeeLoading[3DPass]","","Thu May 22 08:35:38 GMT 2025","passed","Thu May 22 08:35:39 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[3DPass]"
"","334","testBalancesLoading[Kusama]","","Thu May 22 08:28:08 GMT 2025","passed","Thu May 22 08:28:08 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kusama]"
