"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","470","testFeeLoading[Encointer]","","Sat Nov 16 16:24:44 GMT 2024","passed","Sat Nov 16 16:24:45 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Encointer]"
"","1089","testFeeLoading[Energy Web X]","","Sat Nov 16 16:29:25 GMT 2024","passed","Sat Nov 16 16:29:26 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Energy Web X]"
"","1484","testBalancesLoading[Statemine]","","Sat Nov 16 16:23:35 GMT 2024","passed","Sat Nov 16 16:23:36 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Statemine]"
"","527","testFeeLoading[UNIQUE]","","Sat Nov 16 16:25:28 GMT 2024","passed","Sat Nov 16 16:25:28 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[UNIQUE]"
"","2120","testBalancesLoading[Ternoa]","","Sat Nov 16 16:28:33 GMT 2024","passed","Sat Nov 16 16:28:35 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Ternoa]"
"","1994","testBalancesLoading[DAO IPCI]","","Sat Nov 16 16:28:37 GMT 2024","passed","Sat Nov 16 16:28:39 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[DAO IPCI]"
"","554","testFeeLoading[Aleph Zero Testnet]","","Sat Nov 16 16:25:32 GMT 2024","passed","Sat Nov 16 16:25:33 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Aleph Zero Testnet]"
"","1510","testBalancesLoading[Creditcoin]","","Sat Nov 16 16:30:02 GMT 2024","passed","Sat Nov 16 16:30:03 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Creditcoin]"
"","2138","testBalancesLoading[3DPass]","","Sat Nov 16 16:28:53 GMT 2024","passed","Sat Nov 16 16:28:55 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[3DPass]"
"","1939","testBalancesLoading[InvArch]","","Sat Nov 16 16:29:26 GMT 2024","passed","Sat Nov 16 16:29:28 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[InvArch]"
