"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2010","testBalancesLoading[Bit. Country]","","Sat Dec 28 08:22:20 GMT 2024","passed","Sat Dec 28 08:22:22 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bit. Country]"
"","1436","testFeeLoading[Kusama]","","Sat Dec 28 08:21:38 GMT 2024","passed","Sat Dec 28 08:21:39 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama]"
"","1112","testBalancesLoading[KILT Spiritnet]","","Sat Dec 28 08:22:11 GMT 2024","passed","Sat Dec 28 08:22:12 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[KILT Spiritnet]"
"","1464","testBalancesLoading[Pendulum]","","Sat Dec 28 08:24:09 GMT 2024","passed","Sat Dec 28 08:24:10 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Pendulum]"
"","234","testFeeLoading[Crust Polkadot Parachain]","","Sat Dec 28 08:24:14 GMT 2024","passed","Sat Dec 28 08:24:15 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Crust Polkadot Parachain]"
"","1115","testFeeLoading[Parallel Heiko]","","Sat Dec 28 08:23:23 GMT 2024","passed","Sat Dec 28 08:23:24 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Parallel Heiko]"
"","2190","testBalancesLoading[Centrifuge Parachain]","","Sat Dec 28 08:22:41 GMT 2024","passed","Sat Dec 28 08:22:43 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Centrifuge Parachain]"
"","1489","testBalancesLoading[Humanode]","","Sat Dec 28 08:25:30 GMT 2024","passed","Sat Dec 28 08:25:31 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Humanode]"
"","1020","testFeeLoading[Manta]","","Sat Dec 28 08:24:35 GMT 2024","passed","Sat Dec 28 08:24:36 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Manta]"
"","1201","testFeeLoading[Statemint]","","Sat Dec 28 08:23:54 GMT 2024","passed","Sat Dec 28 08:23:55 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Statemint]"
"","753","testBalancesLoading[Imbue]","","Sat Dec 28 08:24:24 GMT 2024","passed","Sat Dec 28 08:24:24 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Imbue]"
"","1179","testFeeLoading[Clover]","","Sat Dec 28 08:22:26 GMT 2024","passed","Sat Dec 28 08:22:27 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Clover]"
"","1835","testBalancesLoading[DAO IPCI]","","Sat Dec 28 08:24:01 GMT 2024","passed","Sat Dec 28 08:24:03 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[DAO IPCI]"
"","1743","testBalancesLoading[Manta]","","Sat Dec 28 08:24:33 GMT 2024","passed","Sat Dec 28 08:24:35 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Manta]"
"","1223","testFeeLoading[Westend]","","Sat Dec 28 08:21:42 GMT 2024","passed","Sat Dec 28 08:21:43 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westend]"
"","2641","testBalancesLoading[Litentry]","","Sat Dec 28 08:23:28 GMT 2024","passed","Sat Dec 28 08:23:31 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Litentry]"
"","1093","testFeeLoading[Joystream]","","Sat Dec 28 08:24:41 GMT 2024","passed","Sat Dec 28 08:24:42 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Joystream]"
"","1349","testBalancesLoading[Moonbeam]","","Sat Dec 28 08:21:47 GMT 2024","passed","Sat Dec 28 08:21:48 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonbeam]"
"","2050","testBalancesLoading[InvArch]","","Sat Dec 28 08:24:49 GMT 2024","passed","Sat Dec 28 08:24:51 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[InvArch]"
"","588","testBalancesLoading[Kusama Bridge Hub]","","Sat Dec 28 08:24:29 GMT 2024","passed","Sat Dec 28 08:24:30 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kusama Bridge Hub]"
