"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1543","testBalancesLoading[Polkadex Solochain]","","Sun May 04 16:36:25 GMT 2025","passed","Sun May 04 16:36:26 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadex Solochain]"
"","544","testBalancesLoading[GIANT]","","Sun May 04 16:42:50 GMT 2025","passed","Sun May 04 16:42:50 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[GIANT]"
"","138","testFeeLoading[Zeitgeist]","","Sun May 04 16:46:46 GMT 2025","passed","Sun May 04 16:46:46 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Zeitgeist]"
"","197","testFeeLoading[Hyperbridge Nexus]","","Sun May 04 16:46:12 GMT 2025","passed","Sun May 04 16:46:13 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Hyperbridge Nexus]"
"","592","testFeeLoading[Cere]","","Sun May 04 16:46:16 GMT 2025","passed","Sun May 04 16:46:17 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Cere]"
"","3048","testBalancesLoading[QUARTZ]","","Sun May 04 16:35:49 GMT 2025","passed","Sun May 04 16:35:52 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[QUARTZ]"
"","522","testFeeLoading[Kusama Bridge Hub]","","Sun May 04 16:42:52 GMT 2025","passed","Sun May 04 16:42:52 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kusama Bridge Hub]"
"","85452","testFeeLoading[InvArch]","","Sun May 04 16:44:36 GMT 2025","broken","Sun May 04 16:46:01 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[InvArch]"
"","84650","testBalancesLoading[Bajun]","","Sun May 04 16:39:32 GMT 2025","broken","Sun May 04 16:40:57 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bajun]"
"","567","testFeeLoading[Polkadot Collectives]","","Sun May 04 16:42:53 GMT 2025","passed","Sun May 04 16:42:54 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot Collectives]"
