"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2692","testBalancesLoading[Enjin Relay]","","Sat Dec 28 16:27:49 GMT 2024","passed","Sat Dec 28 16:27:52 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Enjin Relay]"
"","328","testFeeLoading[Hashed Network]","","Sat Dec 28 16:27:13 GMT 2024","passed","Sat Dec 28 16:27:13 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Hashed Network]"
"","1382","testFeeLoading[Clover]","","Sat Dec 28 16:25:23 GMT 2024","passed","Sat Dec 28 16:25:24 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Clover]"
"","1010","testBalancesLoading[Crust Polkadot Parachain]","","Sat Dec 28 16:27:10 GMT 2024","passed","Sat Dec 28 16:27:11 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Crust Polkadot Parachain]"
"","200","testBalancesLoading[Polkadot]","","Sat Dec 28 16:24:42 GMT 2024","passed","Sat Dec 28 16:24:42 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot]"
"","1249","testFeeLoading[Bifrost]","","Sat Dec 28 16:25:00 GMT 2024","passed","Sat Dec 28 16:25:01 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bifrost]"
"","1849","testBalancesLoading[InvArch]","","Sat Dec 28 16:27:43 GMT 2024","passed","Sat Dec 28 16:27:44 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[InvArch]"
"","345","testFeeLoading[Vara]","","Sat Dec 28 16:27:24 GMT 2024","passed","Sat Dec 28 16:27:24 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Vara]"
"","1639","testFeeLoading[DeepBrain]","","Sat Dec 28 16:28:31 GMT 2024","passed","Sat Dec 28 16:28:32 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[DeepBrain]"
"","372","testFeeLoading[Bittensor]","","Sat Dec 28 16:28:08 GMT 2024","passed","Sat Dec 28 16:28:08 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bittensor]"
"","940","testFeeLoading[InvArch]","","Sat Dec 28 16:27:44 GMT 2024","passed","Sat Dec 28 16:27:45 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[InvArch]"
"","2152","testBalancesLoading[HydraDX]","","Sat Dec 28 16:26:02 GMT 2024","passed","Sat Dec 28 16:26:04 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[HydraDX]"
"","370","testFeeLoading[Kabocha]","","Sat Dec 28 16:26:43 GMT 2024","passed","Sat Dec 28 16:26:43 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kabocha]"
"","1636","testBalancesLoading[OriginTrail Parachain]","","Sat Dec 28 16:26:35 GMT 2024","passed","Sat Dec 28 16:26:37 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[OriginTrail Parachain]"
"","2268","testBalancesLoading[Picasso]","","Sat Dec 28 16:25:37 GMT 2024","passed","Sat Dec 28 16:25:39 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Picasso]"
"","1014","testBalancesLoading[Hyperbridge Nexus]","","Sat Dec 28 16:28:00 GMT 2024","passed","Sat Dec 28 16:28:01 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Hyperbridge Nexus]"
"","955","testBalancesLoading[Aleph Zero Testnet]","","Sat Dec 28 16:26:38 GMT 2024","passed","Sat Dec 28 16:26:39 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Aleph Zero Testnet]"
"","1003","testBalancesLoading[Turing]","","Sat Dec 28 16:26:09 GMT 2024","passed","Sat Dec 28 16:26:10 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Turing]"
"","1260","testFeeLoading[Subsocial Parachain]","","Sat Dec 28 16:25:56 GMT 2024","passed","Sat Dec 28 16:25:58 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Subsocial Parachain]"
"","854","testFeeLoading[DAO IPCI]","","Sat Dec 28 16:26:59 GMT 2024","passed","Sat Dec 28 16:27:00 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[DAO IPCI]"
