"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","487","testFeeLoading[Amplitude]","","Thu Apr 03 01:21:51 GMT 2025","passed","Thu Apr 03 01:21:51 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Amplitude]"
"","2343","testFeeLoading[Statemint]","","Thu Apr 03 01:21:47 GMT 2025","passed","Thu Apr 03 01:21:49 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Statemint]"
"","1979","testBalancesLoading[Robonomics]","","Thu Apr 03 01:20:03 GMT 2025","passed","Thu Apr 03 01:20:05 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Robonomics]"
"","3333","testBalancesLoading[Altair]","","Thu Apr 03 01:21:13 GMT 2025","passed","Thu Apr 03 01:21:17 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Altair]"
"","581","testFeeLoading[Enjin Relay]","","Thu Apr 03 01:26:03 GMT 2025","passed","Thu Apr 03 01:26:04 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Enjin Relay]"
"","952","testFeeLoading[Integritee Parachain]","","Thu Apr 03 01:21:05 GMT 2025","passed","Thu Apr 03 01:21:06 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Integritee Parachain]"
"","1991","testBalancesLoading[Subsocial Parachain]","","Thu Apr 03 01:20:39 GMT 2025","passed","Thu Apr 03 01:20:41 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Subsocial Parachain]"
"","956","testFeeLoading[Polimec]","","Thu Apr 03 01:25:46 GMT 2025","passed","Thu Apr 03 01:25:47 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polimec]"
"","6821","testBalancesLoading[XX network]","","Thu Apr 03 01:22:00 GMT 2025","passed","Thu Apr 03 01:22:07 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[XX network]"
"","2898","testBalancesLoading[Nodle Parachain]","","Thu Apr 03 01:20:52 GMT 2025","passed","Thu Apr 03 01:20:55 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Nodle Parachain]"
"","1313","testFeeLoading[Avail]","","Thu Apr 03 01:26:35 GMT 2025","passed","Thu Apr 03 01:26:36 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Avail]"
"","4349","testBalancesLoading[Enjin Relay]","","Thu Apr 03 01:25:59 GMT 2025","passed","Thu Apr 03 01:26:03 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Enjin Relay]"
"","1198","testFeeLoading[Westend]","","Thu Apr 03 01:19:11 GMT 2025","passed","Thu Apr 03 01:19:12 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Westend]"
"","554","testFeeLoading[CC Enterprise]","","Thu Apr 03 01:26:49 GMT 2025","passed","Thu Apr 03 01:26:49 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[CC Enterprise]"
"","1041","testBalancesLoading[Pendulum]","","Thu Apr 03 01:22:08 GMT 2025","passed","Thu Apr 03 01:22:09 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Pendulum]"
