"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2327","testBalancesLoading[Joystream]","","Sat Nov 23 08:28:21 GMT 2024","passed","Sat Nov 23 08:28:23 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Joystream]"
"","1840","testBalancesLoading[Acurast Canary]","","Sat Nov 23 08:28:44 GMT 2024","passed","Sat Nov 23 08:28:46 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Acurast Canary]"
"","1823","testBalancesLoading[Nodle Parachain]","","Sat Nov 23 08:24:04 GMT 2024","passed","Sat Nov 23 08:24:05 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Nodle Parachain]"
"","721","testBalancesLoading[Dock]","","Sat Nov 23 08:28:24 GMT 2024","passed","Sat Nov 23 08:28:25 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Dock]"
"","1157","testBalancesLoading[Polkadex Solochain]","","Sat Nov 23 08:24:15 GMT 2024","passed","Sat Nov 23 08:24:16 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadex Solochain]"
"","1119","testBalancesLoading[Hyperbridge Nexus]","","Sat Nov 23 08:28:48 GMT 2024","passed","Sat Nov 23 08:28:50 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Hyperbridge Nexus]"
"","1324","testBalancesLoading[Moonriver]","","Sat Nov 23 08:22:50 GMT 2024","passed","Sat Nov 23 08:22:51 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Moonriver]"
"","2276","testBalancesLoading[Tinkernet]","","Sat Nov 23 08:27:34 GMT 2024","passed","Sat Nov 23 08:27:37 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Tinkernet]"
"","2003","testBalancesLoading[Clover]","","Sat Nov 23 08:23:20 GMT 2024","passed","Sat Nov 23 08:23:22 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Clover]"
"","1106","testFeeLoading[Bajun]","","Sat Nov 23 08:27:33 GMT 2024","passed","Sat Nov 23 08:27:34 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bajun]"
"","954","testBalancesLoading[Kreivo]","","Sat Nov 23 08:28:47 GMT 2024","passed","Sat Nov 23 08:28:48 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kreivo]"
"","899","testBalancesLoading[Polkadot Bridge Hub]","","Sat Nov 23 08:28:20 GMT 2024","passed","Sat Nov 23 08:28:21 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot Bridge Hub]"
"","2182","testBalancesLoading[Picasso]","","Sat Nov 23 08:23:35 GMT 2024","passed","Sat Nov 23 08:23:38 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Picasso]"
"","338","testFeeLoading[Vara]","","Sat Nov 23 08:28:09 GMT 2024","passed","Sat Nov 23 08:28:10 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Vara]"
"","2169","testBalancesLoading[Phala]","","Sat Nov 23 08:24:06 GMT 2024","passed","Sat Nov 23 08:24:08 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Phala]"
"","928","testBalancesLoading[Statemine]","","Sat Nov 23 08:22:45 GMT 2024","passed","Sat Nov 23 08:22:45 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Statemine]"
"","3119","testBalancesLoading[DeepBrain]","","Sat Nov 23 08:29:15 GMT 2024","passed","Sat Nov 23 08:29:18 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[DeepBrain]"
"","2082","testBalancesLoading[DENTNet]","","Sat Nov 23 08:29:03 GMT 2024","passed","Sat Nov 23 08:29:06 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[DENTNet]"
