"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1142","testBalancesLoading[Kabocha]","","Thu Dec 19 00:34:24 GMT 2024","passed","Thu Dec 19 00:34:25 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Kabocha]"
"","543","testFeeLoading[Karura]","","Thu Dec 19 00:29:36 GMT 2024","passed","Thu Dec 19 00:29:37 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Karura]"
"","1074","testFeeLoading[Polimec]","","Thu Dec 19 00:35:35 GMT 2024","passed","Thu Dec 19 00:35:36 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polimec]"
"","1538","testBalancesLoading[HydraDX]","","Thu Dec 19 00:32:19 GMT 2024","passed","Thu Dec 19 00:32:21 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[HydraDX]"
"","2033","testFeeLoading[Astar]","","Thu Dec 19 00:31:32 GMT 2024","passed","Thu Dec 19 00:31:34 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Astar]"
"","2503","testBalancesLoading[Ajuna]","","Thu Dec 19 00:35:03 GMT 2024","passed","Thu Dec 19 00:35:06 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Ajuna]"
"","1173","testFeeLoading[DENTNet]","","Thu Dec 19 00:36:17 GMT 2024","passed","Thu Dec 19 00:36:18 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[DENTNet]"
"","1943","testBalancesLoading[JAMTON]","","Thu Dec 19 00:36:34 GMT 2024","passed","Thu Dec 19 00:36:36 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[JAMTON]"
"","1977","testBalancesLoading[Humanode]","","Thu Dec 19 00:36:26 GMT 2024","passed","Thu Dec 19 00:36:28 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Humanode]"
"","681","testFeeLoading[Moonriver]","","Thu Dec 19 00:29:41 GMT 2024","passed","Thu Dec 19 00:29:41 GMT 2024","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonriver]"
