"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","324","testFeeLoading[Encointer]","","Sat Jun 07 16:31:42 GMT 2025","passed","Sat Jun 07 16:31:43 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Encointer]"
"","103","testBalancesLoading[Aleph Zero]","","Sat Jun 07 16:34:50 GMT 2025","passed","Sat Jun 07 16:34:50 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Aleph Zero]"
"","1263","testFeeLoading[Crust Shadow]","","Sat Jun 07 16:34:35 GMT 2025","passed","Sat Jun 07 16:34:37 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Crust Shadow]"
"","1116","testFeeLoading[Moonbase Relay Testnet]","","Sat Jun 07 16:35:16 GMT 2025","passed","Sat Jun 07 16:35:17 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Moonbase Relay Testnet]"
"","259","testBalancesLoading[Polkadot]","","Sat Jun 07 16:30:47 GMT 2025","passed","Sat Jun 07 16:30:47 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Polkadot]"
"","1237","testFeeLoading[Integritee Parachain]","","Sat Jun 07 16:34:49 GMT 2025","passed","Sat Jun 07 16:34:50 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Integritee Parachain]"
"","1719","testBalancesLoading[Creditcoin]","","Sat Jun 07 16:37:07 GMT 2025","passed","Sat Jun 07 16:37:09 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Creditcoin]"
"","1189","testFeeLoading[Bifrost]","","Sat Jun 07 16:31:06 GMT 2025","passed","Sat Jun 07 16:31:07 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bifrost]"
"","1335","testFeeLoading[Polkadot People]","","Sat Jun 07 16:37:05 GMT 2025","passed","Sat Jun 07 16:37:07 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot People]"
"","2654","testBalancesLoading[Bifrost]","","Sat Jun 07 16:31:04 GMT 2025","passed","Sat Jun 07 16:31:06 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bifrost]"
"","2181","testBalancesLoading[OriginTrail Parachain]","","Sat Jun 07 16:35:08 GMT 2025","passed","Sat Jun 07 16:35:10 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[OriginTrail Parachain]"
"","274","testFeeLoading[Polkadot Bridge Hub]","","Sat Jun 07 16:36:25 GMT 2025","passed","Sat Jun 07 16:36:25 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot Bridge Hub]"
"","85189","testFeeLoading[Tangle]","","Sat Jun 07 16:37:53 GMT 2025","broken","Sat Jun 07 16:39:18 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Tangle]"
"","1189","testFeeLoading[Humanode]","","Sat Jun 07 16:37:12 GMT 2025","passed","Sat Jun 07 16:37:13 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Humanode]"
"","1205","testBalancesLoading[peaq]","","Sat Jun 07 16:37:13 GMT 2025","passed","Sat Jun 07 16:37:14 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[peaq]"
"","960","testBalancesLoading[GIANT]","","Sat Jun 07 16:36:12 GMT 2025","passed","Sat Jun 07 16:36:13 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[GIANT]"
"","1728","testBalancesLoading[Enjin Relay]","","Sat Jun 07 16:36:35 GMT 2025","passed","Sat Jun 07 16:36:37 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Enjin Relay]"
"","1437","testFeeLoading[Statemint]","","Sat Jun 07 16:35:19 GMT 2025","passed","Sat Jun 07 16:35:20 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Statemint]"
"","1184","testBalancesLoading[Bittensor]","","Sat Jun 07 16:36:54 GMT 2025","passed","Sat Jun 07 16:36:55 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Bittensor]"
"","520","testFeeLoading[Kreivo]","","Sat Jun 07 16:36:46 GMT 2025","passed","Sat Jun 07 16:36:46 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Kreivo]"
"","1063","testBalancesLoading[Vara]","","Sat Jun 07 16:36:11 GMT 2025","passed","Sat Jun 07 16:36:12 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Vara]"
"","2491","testBalancesLoading[Avail]","","Sat Jun 07 16:36:56 GMT 2025","passed","Sat Jun 07 16:36:58 GMT 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Avail]"
