"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","599","testFeeLoading[Bifrost Polkadot]","","Sat Sep 13 16:28:10 UTC 2025","passed","Sat Sep 13 16:28:11 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Bifrost Polkadot]"
"","1689","testBalancesLoading[krest]","","Sat Sep 13 16:28:56 UTC 2025","passed","Sat Sep 13 16:28:58 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[krest]"
"","719","testFeeLoading[Polkadot People]","","Sat Sep 13 16:29:43 UTC 2025","passed","Sat Sep 13 16:29:44 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polkadot People]"
"","2186","testBalancesLoading[Vara]","","Sat Sep 13 16:28:48 UTC 2025","passed","Sat Sep 13 16:28:50 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Vara]"
"","619","testFeeLoading[Crust Polkadot Parachain]","","Sat Sep 13 16:28:41 UTC 2025","passed","Sat Sep 13 16:28:42 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Crust Polkadot Parachain]"
"","702","testFeeLoading[Joystream]","","Sat Sep 13 16:29:11 UTC 2025","passed","Sat Sep 13 16:29:12 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Joystream]"
"","799","testFeeLoading[3DPass]","","Sat Sep 13 16:28:44 UTC 2025","passed","Sat Sep 13 16:28:44 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[3DPass]"
"","655","testFeeLoading[Polymesh Mainnet]","","Sat Sep 13 16:28:31 UTC 2025","passed","Sat Sep 13 16:28:32 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Polymesh Mainnet]"
"","85980","testBalancesLoading[Argochain]","","Sat Sep 13 16:30:13 UTC 2025","broken","Sat Sep 13 16:31:39 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Argochain]"
"","1382","testBalancesLoading[Humanode]","","Sat Sep 13 16:29:48 UTC 2025","passed","Sat Sep 13 16:29:49 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Humanode]"
"","2329","testBalancesLoading[Enjin Matrixchain]","","Sat Sep 13 16:29:02 UTC 2025","passed","Sat Sep 13 16:29:05 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testBalancesLoading[Enjin Matrixchain]"
"","1373","testFeeLoading[Manta]","","Sat Sep 13 16:29:01 UTC 2025","passed","Sat Sep 13 16:29:02 UTC 2025","","io.novafoundation.nova.balances.BalancesIntegrationTest","io.novafoundation.nova.balances.BalancesIntegrationTest","testFeeLoading[Manta]"
